species	pathway	partial_spearman_rho_study_adjusted	partial_spearman_p	partial_spearman_fdr_q	response_effect_vector_spearman_rho	common_effect_studies	response_effect_sign_agreement	concordant_positive	concordant_inverse
species:Veillonella parvula	PWY-5177: glutaryl-CoA degradation	0.2941211121422636	8.26870735868871e-07	3.809028181193037e-05	0.6	5	0.6	0	0
species:Veillonella parvula	PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	-0.02824497383532007	0.6434259690720923	0.8209694355392955	-1.0125574449829841e-18	5	0.4	0	0
species:Veillonella parvula	METH-ACETATE-PWY: methanogenesis from acetate	-0.13656498352118818	0.024557375809682477	0.11734156155995124	-0.1	5	0.2	0	0
species:Veillonella parvula	PWY66-399: gluconeogenesis III	-0.1328083502168733	0.028823855795392365	0.13044655873062075	-0.1	5	0.2	0	0
species:Veillonella parvula	P441-PWY: superpathway of N-acetylneuraminate degradation	0.24779666151782037	3.7088695331954844e-05	0.0009256177705613846	0.30000000000000004	5	0.6	0	0
species:Veillonella parvula	PWYG-321: mycolate biosynthesis	0.09330192379127794	0.12547607958623921	0.32985506613797316	-0.1	5	0.8	0	0
species:Veillonella parvula	FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.10873150648479066	0.07394163885596464	0.23716098371685368	-0.1	5	0.6	0	0
species:Veillonella parvula	PWY-5659: GDP-mannose biosynthesis	0.1889073869957758	0.0017865005623875407	0.0183887370352979	-0.3	5	0.4	0	0
species:Veillonella parvula	PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	0.19838166818316655	0.0010257311119267357	0.012172770203638014	-0.1	5	0.4	0	0
species:Veillonella parvula	CITRULBIO-PWY: L-citrulline biosynthesis	0.10004472245537852	0.10028844194926026	0.2875189552461682	-0.1	5	0.4	0	0
species:Veillonella parvula	DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.04074235889330418	0.5042095473913499	0.7286833918912453	0.5	5	0.6	0	0
species:Veillonella parvula	PWY-7664: oleate biosynthesis IV (anaerobic)	0.11729924724789094	0.05376478136455752	0.1939929364722912	-0.1	5	0.8	0	0
species:Veillonella parvula	PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	-0.012335156477660557	0.839814027414973	0.9280930923230925	2.0251148899659682e-18	5	0.0	0	0
species:Veillonella parvula	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0.16413778468139203	0.0067700411952234104	0.04858729882305997	0.8999999999999999	5	0.6	0	0
species:Veillonella parvula	PWY-6901: superpathway of glucose and xylose degradation	0.1523286098785678	0.012048412612463307	0.07261734419619992	-0.4	5	0.6	0	0
species:Veillonella parvula	HISDEG-PWY: L-histidine degradation I	0.1282063826775583	0.034901382150401915	0.14723909641680238	-0.3	5	0.6	0	0
species:Veillonella parvula	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	-0.059854768284198175	0.32626753549802134	0.5771813157715048	-0.4	5	0.6	0	0
species:Veillonella parvula	PWY-7208: superpathway of pyrimidine nucleobases salvage	-0.04321796791187975	0.4786347882120089	0.7091174261843762	-0.4	5	0.6	0	0
species:Veillonella parvula	PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	-0.12569563925018046	0.038653666706683104	0.15735938072573447	-0.30000000000000004	5	0.6	0	0
species:Veillonella parvula	PWY0-862: (5Z)-dodec-5-enoate biosynthesis	0.1205144810752114	0.04748173270097049	0.17949566591697777	-0.1	5	0.8	0	0
species:Veillonella parvula	PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0.23062014338113768	0.00012777818047996967	0.0024944774282347417	-0.2	5	0.6	0	0
species:Veillonella parvula	PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	0.24265727835762804	5.4214462642037716e-05	0.0012560188635560357	-0.2	5	0.6	0	0
species:Veillonella parvula	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.05626126875101907	0.3562014918768577	0.6056033837294139	-0.1	5	0.8	0	0
species:Veillonella parvula	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.11587505030552515	0.056760700430887885	0.20038520033748744	-0.1	5	0.8	0	0
species:Veillonella parvula	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.20312842433323064	0.0007693478857967575	0.009845489847965842	-0.1	5	0.6	0	0
species:Veillonella parvula	P164-PWY: purine nucleobases degradation I (anaerobic)	0.03819791579625829	0.5312237768795096	0.7481668356968438	-0.1	5	0.6	0	0
species:Veillonella parvula	PWY-5989: stearate biosynthesis II (bacteria and plants)	0.09874875328254497	0.10479000513373884	0.29519249476897214	0.10000000000000003	5	1.0	0	0
species:Veillonella parvula	PWY-4984: urea cycle	0.10045565338263215	0.09889352887682977	0.28496453798648275	-0.3	5	0.6	0	0
species:Veillonella parvula	PWY-6606: guanosine nucleotides degradation II	0.10725182302672576	0.07798251789372478	0.2452014755979351	0.6	5	0.8	1	0
species:Veillonella parvula	HOMOSER-METSYN-PWY: L-methionine biosynthesis I	0.16843101749755937	0.005439326618708645	0.04173330523155975	0.2	5	0.4	0	0
species:Veillonella parvula	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0.058999479580297685	0.3332403396276856	0.5840038125521957	-0.1	5	0.8	0	0
species:Veillonella parvula	PWY-7196: superpathway of pyrimidine ribonucleosides salvage	-0.05868458582144793	0.3358314447746622	0.5865785611883099	-0.1	5	0.2	0	0
species:Veillonella parvula	PWY-6519: 8-amino-7-oxononanoate biosynthesis I	0.20503471279788085	0.0006841731777504495	0.009032683237771498	-0.1	5	0.6	0	0
species:Veillonella parvula	PPGPPMET-PWY: ppGpp biosynthesis	0.11443880491322853	0.05992054974319331	0.20735382486349302	-0.1	5	0.4	0	0
species:Veillonella parvula	PWY-4981: L-proline biosynthesis II (from arginine)	-0.20589325667810782	0.0006487351310054786	0.008695543650392342	0.2	5	0.6	0	0
species:Veillonella parvula	PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	-0.02332359595589848	0.7022892340324931	0.8560943510140988	-0.5	5	0.2	0	0
species:Veillonella parvula	PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.281244568959122	2.5541941301410116e-06	9.955426368546634e-05	-0.1	5	0.6	0	0
species:Veillonella parvula	PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.2812542531568959	2.5520817899140167e-06	9.953118980664666e-05	-0.1	5	0.6	0	0
species:Veillonella parvula	PWY66-409: superpathway of purine nucleotide salvage	0.18118557396282492	0.002755981267497708	0.025416724418699257	0.2	5	0.2	0	0
species:Veillonella parvula	COLANSYN-PWY: colanic acid building blocks biosynthesis	0.19946217175278155	0.0009612734576318823	0.011618396780827312	-0.1	5	0.6	0	0
species:Veillonella parvula	PWY-5971: palmitate biosynthesis II (bacteria and plants)	0.16978004744233946	0.0050726020090426874	0.03964915702272256	0.5	5	0.4	0	0
species:Veillonella parvula	TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis	-0.050768715906879106	0.4051649663304424	0.6501396024288859	-0.4	5	0.4	0	0
species:Veillonella parvula	PENTOSE-P-PWY: pentose phosphate pathway	0.04103620402398114	0.5011368920493223	0.7264791510120739	-0.1	5	0.6	0	0
species:Veillonella parvula	P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	-0.016273470762876226	0.7897197961414454	0.9034532928132896	-0.30000000000000004	5	0.6	0	0
species:Veillonella parvula	GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	0.2499522418018212	3.155198115438143e-05	0.0008143946007088369	-0.2	5	0.4	0	0
species:Veillonella parvula	PWY-7456: mannan degradation	0.2023792598813659	0.0008054228262586036	0.010191827816392563	-0.3	5	0.4	0	0
species:Veillonella parvula	TCA: TCA cycle I (prokaryotic)	0.1790290231031469	0.0031014727524639953	0.02766641193599754	0.3	5	0.4	0	0
species:Veillonella parvula	PWY-5030: L-histidine degradation III	0.10363096138678791	0.08862749825016777	0.2662141658034696	-0.3	5	0.4	0	0
species:Veillonella parvula	PWY-7013: L-1,2-propanediol degradation	0.01300880477613984	0.8311935196368054	0.9239950004642059	-0.2	5	0.2	0	0
species:Veillonella parvula	PWY-4041: &gamma;-glutamyl cycle	-0.011673182922325684	0.8483037970224029	0.9324732423032164	0.6	5	0.8	0	0
species:Veillonella parvula	GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	-0.057209312126334906	0.34814189807323065	0.5982504229741563	-0.2	5	0.4	0	0
species:Veillonella parvula	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	-0.10743495252394535	0.07747291554402709	0.24417510782382393	-0.4	5	0.6	0	0
species:Veillonella parvula	PWY-2941: L-lysine biosynthesis II	-0.007687667639404762	0.8997542000737504	0.9573120321495301	-0.6	5	0.6	0	0
species:Veillonella parvula	RUMP-PWY: formaldehyde oxidation I	-0.11682940079035271	0.05473828804846944	0.19593335809274237	-1.0125574449829841e-18	5	0.2	0	0
species:Veillonella parvula	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.17289476771607398	0.004309387621217272	0.03511774545560965	0.09999999999999998	5	0.4	0	0
species:Veillonella parvula	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	0.22091544705643568	0.00024704418051737126	0.004163662203409278	-0.3	5	0.4	0	0
species:Veillonella parvula	PWY-5505: L-glutamate and L-glutamine biosynthesis	0.1986091181219635	0.0010118408544355277	0.012053805776434556	-0.10000000000000003	5	0.2	0	0
species:Veillonella parvula	P108-PWY: pyruvate fermentation to propanoate I	0.027672599468649094	0.6501674063024098	0.824917923798713	-0.1	5	0.2	0	0
species:Veillonella parvula	PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	0.1943081031975438	0.001306161526830928	0.014515368964094305	-0.3	5	0.4	0	0
species:Veillonella parvula	PWY-6895: superpathway of thiamin diphosphate biosynthesis II	0.31589235852180325	1.0791338182336202e-07	6.352762065920095e-06	0.39999999999999997	5	0.2	0	0
species:Veillonella parvula	ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	0.13103556649330425	0.031048302707546126	0.13674674596499523	-0.3	5	0.4	0	0
species:Veillonella parvula	ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.23427669128605888	9.894200272787546e-05	0.0020447466045473398	0.3	5	0.4	0	0
species:Veillonella parvula	PWY0-781: aspartate superpathway	0.09952276472693415	0.10208267470086797	0.2905094676218449	-0.09999999999999998	5	0.4	0	0
species:Veillonella parvula	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	0.16068565640753396	0.008043562334668955	0.05491811525049838	-0.3	5	0.6	0	0
species:Veillonella parvula	PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	-0.125074130209868	0.03963344246893425	0.15974899219765948	-0.2	5	0.6	0	0
species:Veillonella parvula	PWY-5690: TCA cycle II (plants and fungi)	0.12539921801224144	0.03911837584740036	0.1584337069881609	-0.10000000000000003	5	0.2	0	0
species:Veillonella parvula	P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	0.09368200032009359	0.1239369222136242	0.327343977622185	0.3	5	0.4	0	0
species:Veillonella parvula	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	0.09594910431954919	0.11505845964528544	0.312530613102943	1.0125574449829841e-18	5	0.4	0	0
species:Veillonella parvula	PYRIDNUCSAL-PWY: NAD salvage pathway I	0.12082850670429626	0.04690241829755189	0.17796360068312195	-0.8999999999999999	5	0.6	0	0
species:Veillonella parvula	PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	0.028966187692143805	0.6349729314087897	0.8157480675563991	0.1	5	0.2	0	0
species:Veillonella parvula	GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	0.22601873962323307	0.000175283530354343	0.0031750095624436515	0.7999999999999999	5	0.8	1	0
species:Veillonella parvula	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.24494359428408335	4.583621835636075e-05	0.0010980886556633184	0.6	5	0.8	1	0
species:Veillonella parvula	PWY0-1479: tRNA processing	0.1595500275037347	0.008506869296952676	0.057089253397494336	0.7999999999999999	5	0.6	0	0
species:Veillonella parvula	NAGLIPASYN-PWY: lipid IVA biosynthesis	0.12791728312195036	0.03531704736397012	0.148530977380749	-0.5	5	0.4	0	0
species:Veillonella parvula	PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0.23656257350713145	8.414818614221142e-05	0.0017951773371739108	-0.6	5	0.4	0	0
species:Veillonella parvula	PWY-6549: L-glutamine biosynthesis III	0.006689196449909995	0.9127184485719919	0.963033688294814	-0.19999999999999998	5	0.2	0	0
species:Veillonella parvula	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	0.20541966372014103	0.0006680679259360066	0.008879736182232754	2.0251148899659682e-18	5	0.2	0	0
species:Veillonella parvula	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.24448353512835563	4.741718015613887e-05	0.0011257960655009995	-0.1	5	0.4	0	0
species:Veillonella parvula	PWY-7003: glycerol degradation to butanol	0.06600121829324065	0.27895233139006403	0.5281154706210134	-0.6	5	0.0	0	0
species:Veillonella parvula	PWY-6167: flavin biosynthesis II (archaea)	-0.060027611975915315	0.3248699511830258	0.5757280780610181	-0.1	5	0.8	0	0
species:Veillonella parvula	GALACTUROCAT-PWY: D-galacturonate degradation I	0.2130204587015053	0.0004137337480261129	0.006182896767799244	0.7999999999999999	5	0.8	1	0
species:Veillonella parvula	FERMENTATION-PWY: mixed acid fermentation	0.0816832039306785	0.18001753074028998	0.4095327502023554	-0.09999999999999998	5	0.6	0	0
species:Veillonella parvula	FAO-PWY: fatty acid &beta;-oxidation I	0.26845866331532303	7.4121495410682655e-06	0.0002459976054169412	0.09999999999999998	5	0.2	0	0
species:Veillonella parvula	PWY-7242: D-fructuronate degradation	0.22484118438683087	0.00018985836316529016	0.0033719170537321553	0.7999999999999999	5	0.8	1	0
species:Veillonella parvula	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0.24160676781422705	5.853001478765031e-05	0.0013360952549966191	-0.6	5	0.4	0	0
species:Veillonella parvula	PWY-5676: acetyl-CoA fermentation to butanoate II	0.1491678973054577	0.013970139583135538	0.08049517864320613	-0.30000000000000004	5	0.4	0	0
species:Veillonella parvula	PWY-6113: superpathway of mycolate biosynthesis	0.19416803111144482	0.0013169510494560497	0.014613516877909363	0.5	5	0.4	0	0
species:Veillonella parvula	ARGORNPROST-PWY: arginine, ornithine and proline interconversion	0.1584507320918776	0.008977802308429574	0.05923254650124041	-0.7	5	0.6	0	0
species:Veillonella parvula	PWY-6628: superpathway of L-phenylalanine biosynthesis	0.1584086504110408	0.00899628124895931	0.05930204963880401	-0.7999999999999999	5	0.4	0	0
species:Veillonella parvula	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.2326946872933714	0.00011057422932928095	0.0022301874959506905	0.7999999999999999	5	0.8	1	0
species:Veillonella parvula	PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	0.27617615356371444	3.92154291452692e-06	0.0001441297353017117	0.3	5	0.2	0	0
species:Veillonella parvula	FUCCAT-PWY: fucose degradation	0.09966544272765246	0.10158971368412247	0.2896429757195452	0.09999999999999998	5	0.6	0	0
species:Veillonella parvula	POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	0.24963895637672082	3.230506632582401e-05	0.0008282629048835678	0.3	5	0.4	0	0
species:Veillonella parvula	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	0.04732019113461422	0.4378537317926046	0.6774875041641433	0.3	5	0.8	0	0
species:Veillonella parvula	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	0.1196659773413326	0.049077042004954094	0.1833260710354703	-0.7	5	0.0	0	0
species:Veillonella parvula	PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	0.17127456529470303	0.00469240636822165	0.037353497526682065	0.3	5	0.8	0	0
species:Veillonella parvula	GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	0.23120340728651792	0.00012270343627614487	0.002416522851607591	-0.2	5	0.6	0	0
species:Veillonella parvula	FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.2683118273967601	7.501067113751232e-06	0.0002484137780714616	-0.30000000000000004	5	0.6	0	0
species:Veillonella parvula	NAD-BIOSYNTHESIS-II: NAD salvage pathway II	0.26338951182082654	1.114248028169155e-05	0.00034412146591110773	0.8999999999999999	5	0.8	1	0
species:Veillonella parvula	POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	0.30522742549572396	2.987183564807291e-07	1.5571320138170744e-05	-0.7999999999999999	5	0.4	0	0
species:Veillonella parvula	PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	-0.007897514254141697	0.8970327928595456	0.9560647922639981	0.1	5	0.2	0	0
species:Veillonella parvula	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	0.28029502078666146	2.769615060625937e-06	0.00010662232378312723	-0.1	5	0.4	0	0
species:Veillonella parvula	PWY-5101: L-isoleucine biosynthesis II	-0.11471059195319794	0.05931171395438427	0.2061433637590742	-0.10000000000000003	5	0.2	0	0
species:Veillonella parvula	P42-PWY: incomplete reductive TCA cycle	-0.012969443256387858	0.8316966744851331	0.9241404302478043	0.09999999999999998	5	0.4	0	0
species:Veillonella parvula	PWY0-1061: superpathway of L-alanine biosynthesis	0.013219620521938225	0.8284998563562506	0.9226071171614852	0.1	5	0.2	0	0
species:Veillonella parvula	PWY-5913: TCA cycle VI (obligate autotrophs)	0.03672034037801613	0.5472394097863951	0.7590403326631828	0.5	5	0.8	0	0
species:Veillonella parvula	PWY-5838: superpathway of menaquinol-8 biosynthesis I	0.2560883481889164	1.9755323027626166e-05	0.0005564739029132765	-2.0251148899659682e-18	5	0.8	0	0
species:Veillonella parvula	PWY-6629: superpathway of L-tryptophan biosynthesis	0.18733394962769628	0.0019541364704136594	0.01965396727115401	0.2	5	0.6	0	0
species:Veillonella parvula	PWY-5897: superpathway of menaquinol-11 biosynthesis	0.25974304284560046	1.486331126957764e-05	0.00044079727176356476	-0.39999999999999997	5	0.8	0	0
species:Veillonella parvula	PWY-5898: superpathway of menaquinol-12 biosynthesis	0.25974304284560046	1.486331126957764e-05	0.00044079727176356476	-0.39999999999999997	5	0.8	0	0
species:Veillonella parvula	PWY-5899: superpathway of menaquinol-13 biosynthesis	0.25974304284560046	1.486331126957764e-05	0.00044079727176356476	-0.39999999999999997	5	0.8	0	0
species:Veillonella parvula	CENTFERM-PWY: pyruvate fermentation to butanoate	-0.006021914176828292	0.9213956178932268	0.966567889013472	0.1	5	0.2	0	0
species:Veillonella parvula	PWY-5265: peptidoglycan biosynthesis II (staphylococci)	0.061384107132943753	0.31403631542402327	0.564992885060054	0.30000000000000004	5	0.6	0	0
species:Veillonella parvula	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	0.07068696288883687	0.2461601027951557	0.4909784110420091	0.1	5	0.2	0	0
species:Veillonella parvula	PWY-5840: superpathway of menaquinol-7 biosynthesis	0.2814518661633078	2.5093403853223876e-06	9.832662593321519e-05	-0.39999999999999997	5	0.8	0	0
species:Veillonella parvula	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	0.2156525619363753	0.00034909784209403625	0.005408063932041664	0.09999999999999998	5	0.2	0	0
species:Veillonella parvula	PWY-6612: superpathway of tetrahydrofolate biosynthesis	0.26880939058837966	7.203802464415477e-06	0.0002402748162460937	-0.30000000000000004	5	0.6	0	0
species:Veillonella parvula	HEMESYN2-PWY: heme biosynthesis II (anaerobic)	0.2556511501852204	2.0433508234951153e-05	0.0005719083823420187	0.1	5	0.8	0	0
species:Veillonella parvula	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	0.20862234843759664	0.0005470489737380887	0.0076312871787802975	-0.2	5	0.4	0	0
species:Veillonella parvula	PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	0.2824272756315765	2.3081904213645796e-06	9.179391699157188e-05	0.1	5	0.6	0	0
species:Veillonella parvula	SO4ASSIM-PWY: sulfate reduction I (assimilatory)	0.24969641692188477	3.216568134347912e-05	0.0008256669358890449	0.2	5	0.4	0	0
species:Veillonella parvula	PWY-5845: superpathway of menaquinol-9 biosynthesis	0.2340878262722522	0.00010026770851695396	0.002064712653781116	-2.0251148899659682e-18	5	1.0	0	0
species:Veillonella parvula	PWY-5850: superpathway of menaquinol-6 biosynthesis I	0.20944586550317723	0.0005193967191867012	0.007347836500069778	-0.6	5	0.6	0	0
species:Veillonella parvula	PWY-5896: superpathway of menaquinol-10 biosynthesis	0.2126043929925429	0.0004249147060171772	0.0063070557059769754	-0.6	5	0.6	0	0
species:Veillonella parvula	PWY-6588: pyruvate fermentation to acetone	0.1077629112357589	0.0765670343299909	0.24240643764739475	-0.5	5	0.4	0	0
species:Veillonella parvula	PWY-5384: sucrose degradation IV (sucrose phosphorylase)	0.019617581811956306	0.7478433915439108	0.8814809951989049	-0.1	5	0.8	0	0
species:Veillonella parvula	PWY-6891: thiazole biosynthesis II (Bacillus)	0.24768418674259104	3.740140896664841e-05	0.0009312426863657229	0.1	5	0.2	0	0
species:Veillonella parvula	PWY-6630: superpathway of L-tyrosine biosynthesis	0.1848177016324273	0.0022522660830510154	0.02184016582166507	0.2	5	0.4	0	0
species:Veillonella parvula	PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.03872148085500756	0.5256060526515871	0.7444290643258648	-0.5	5	0.6	0	0
species:Veillonella parvula	PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	0.22503963460393708	0.00018732528078777762	0.003338047961251957	0.09999999999999998	5	0.2	0	0
species:Veillonella parvula	PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	0.2528462804166234	2.5337482648689375e-05	0.0006832027518990809	-2.0251148899659682e-18	5	1.0	0	0
species:Veillonella parvula	ENTBACSYN-PWY: enterobactin biosynthesis	0.17450291294074904	0.003957325978700087	0.03300542514034041	0.5	5	0.6	0	0
species:Veillonella parvula	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0.22838977413846398	0.0001490549374123835	0.002807558631865955	-0.2	5	0.6	0	0
species:Veillonella parvula	PWY-6859: all-trans-farnesol biosynthesis	0.2175168519252929	0.0003091419958205269	0.0049318686514253154	-0.2	5	0.6	0	0
species:Veillonella parvula	P124-PWY: Bifidobacterium shunt	-0.08374213716003508	0.1692514704175256	0.39409648951234066	-1.0125574449829841e-18	5	0.8	0	0
species:Veillonella parvula	PWY-5723: Rubisco shunt	0.2573629475996155	1.7897732428143415e-05	0.0005132516845298477	1.0125574449829841e-18	5	0.6	0	0
species:Veillonella parvula	PWY-7254: TCA cycle VII (acetate-producers)	0.2182935433518411	0.00029378775271257055	0.00474989057283267	-0.2	5	0.4	0	0
species:Veillonella parvula	PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	0.2985615136372802	5.531801674444594e-07	2.658898054028275e-05	0.1	5	0.6	0	0
species:Veillonella parvula	P161-PWY: acetylene degradation	0.21802352157435273	0.0002990433407804711	0.004809141539338022	0.19999999999999998	5	0.2	0	0
species:Veillonella parvula	GLYOXYLATE-BYPASS: glyoxylate cycle	0.22592409206505668	0.0001764151695166791	0.0031924089075738246	-0.2	5	0.6	0	0
species:Veillonella parvula	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	0.2080457722478432	0.0005672143507555916	0.007842245309594719	-0.6	5	0.6	0	0
species:Veillonella parvula	PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	0.2333646396448488	0.00010549972767248223	0.0021463975665958323	-2.0251148899659682e-18	5	1.0	0	0
species:Veillonella parvula	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	0.2308318769122292	0.00012591364994103357	0.0024654472627463086	-0.7999999999999999	5	0.2	0	0
species:Veillonella parvula	PWY-5083: NAD/NADH phosphorylation and dephosphorylation	0.303343969040154	3.5608361751755014e-07	1.8131117130433184e-05	-0.1	5	0.8	0	0
species:Veillonella parvula	PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	0.2148676618244108	0.0003673155089856707	0.00562433507358859	1.0125574449829841e-18	5	0.4	0	0
species:Veillonella parvula	METHGLYUT-PWY: superpathway of methylglyoxal degradation	0.2511879188036561	2.874031257389015e-05	0.0007554047085882409	-0.1	5	0.2	0	0
species:Veillonella parvula	ORNDEG-PWY: superpathway of ornithine degradation	0.23215424624496744	0.00011483367916411975	0.002298706037780875	1.0125574449829841e-18	5	0.4	0	0
species:Veillonella parvula	PWY-6531: mannitol cycle	0.22564565596427827	0.0001797839857379119	0.0032314364072699667	-0.5	5	0.4	0	0
species:Veillonella parvula	PWY-5918: superpathay of heme biosynthesis from glutamate	0.24472636338988965	4.657642012305736e-05	0.0011107806570305877	0.4	5	0.2	0	0
species:Veillonella parvula	GALACTARDEG-PWY: D-galactarate degradation I	0.234738440704096	9.576979533222723e-05	0.00199020939375541	-0.2	5	0.6	0	0
species:Veillonella parvula	GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.234738440704096	9.576979533222723e-05	0.00199020939375541	-0.2	5	0.6	0	0
species:Veillonella parvula	KETOGLUCONMET-PWY: ketogluconate metabolism	0.21344067005075826	0.0004027192272930631	0.006051002302841785	0.1	5	0.8	0	0
species:Veillonella parvula	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0.16771622230100725	0.00564313340642713	0.04277124738410747	0.5	5	0.4	0	0
species:Veillonella parvula	REDCITCYC: TCA cycle VIII (helicobacter)	0.26759679752078513	7.948747276133346e-06	0.00026092444554716345	-0.6	5	0.4	0	0
species:Veillonella parvula	PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	0.04854629025867183	0.4260621696156391	0.6672548867469901	-0.2	5	0.8	0	0
species:Veillonella parvula	PWY-5863: superpathway of phylloquinol biosynthesis	0.268970916705335	7.109733330053883e-06	0.0002378812882811305	-0.39999999999999997	5	0.8	0	0
species:Veillonella parvula	GLUDEG-I-PWY: GABA shunt	0.20814833427678833	0.0005635777138730524	0.007796830860192464	0.1	5	0.4	0	0
species:Veillonella parvula	PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	0.25914829068168604	1.557221362591365e-05	0.00045818031467085153	-2.0251148899659682e-18	5	0.8	0	0
species:Veillonella parvula	PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	0.25914829068168604	1.557221362591365e-05	0.00045818031467085153	-2.0251148899659682e-18	5	0.8	0	0
species:Veillonella parvula	NONMEVIPP-PWY: methylerythritol phosphate pathway I	-0.05460256248833822	0.3705813816453873	0.6187214613232588	0.30000000000000004	5	0.8	0	0
species:Veillonella parvula	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	0.2773424240133217	3.5557977619498366e-06	0.00013247149670898395	0.2	5	0.4	0	0
species:Veillonella parvula	GLUCARDEG-PWY: D-glucarate degradation I	0.25873734583235913	1.6080628465180615e-05	0.000470358382606533	-0.2	5	0.6	0	0
species:Veillonella parvula	PWY-5022: 4-aminobutanoate degradation V	0.21083618474082358	0.00047563375336482527	0.006884653316593125	0.3	5	0.4	0	0
species:Veillonella parvula	PWY-5941: glycogen degradation II (eukaryotic)	0.17094161528902543	0.004774813009192953	0.037872775675721726	0.1	5	0.6	0	0
